Apple_Inc.	Steve_Jobs	1
Apple_Inc.	Steve_Wozniak	2
Apple_Inc.	Jonathan_Ive	3
Apple_Inc.	Mac_Pro	4
Apple_Inc.	Mike_Markkula	5
Apple_Inc.	Infinite_Loop_(street)	6
Apple_Inc.	Silicon_Valley	7
Apple_Inc.	NeXT	8
Apple_Inc.	Safari_(web_browser)	9
Apple_Inc.	FileMaker_Inc.	10
Apple_Inc.	Guy_Kawasaki	11
Apple_Inc.	Microsoft	12
Apple_Inc.	Ridley_Scott	13
Apple_Inc.	Isaac_Newton	14
Apple_Inc.	Alan_Turing	15
Apple_Inc.	United_States_Environmental_Protection_Agency	16
Apple_Inc.	Greenpeace	17
Apple_Inc.	Ginza	18
Apple_Inc.	Sears	19
Apple_Inc.	Ford_Motor_Company	20
Google	Larry_Page	21
Google	Sergey_Brin	22
Google	Google_Maps	23
Google	Android_(operating_system)	24
Google	Andy_Bechtolsheim	25
Google	Mountain_View,_California	26
Google	Bing_(search_engine)	27
Google	Stanford_University	28
Google	Yahoo!	29
Google	Vint_Cerf	30
Google	Linux	31
Google	Apple_Inc.	32
Google	Ericsson	33
Google	Klingon_language	34
Google	Merriam-Webster	35
Google	Forbes	36
Google	Bill_de_Blasio	37
Google	National_Security_Agency	38
Google	New_York_City	39
Google	Central_Intelligence_Agency	40
Facebook	Mark_Zuckerberg	41
Facebook	Dustin_Moskovitz	42
Facebook	Sean_Parker	43
Facebook	The_Social_Network	44
Facebook	Peter_Thiel	45
Facebook	MySpace	46
Facebook	Silicon_Valley	47
Facebook	Harvard_University	48
Facebook	LiveJournal	49
Facebook	Craigslist	50
Facebook	Cameron_Winklevoss	51
Facebook	Crunchie	52
Facebook	Justin_Timberlake	53
Facebook	The_IT_Crowd	54
Facebook	HTML	55
Facebook	American_Broadcasting_Company	56
Facebook	Sophos	57
Facebook	Bradford	58
Facebook	South_Park	59
Facebook	Revolutionary_Armed_Forces_of_Colombia	60
Microsoft	Bill_Gates	61
Microsoft	Paul_Allen	62
Microsoft	Steve_Ballmer	63
Microsoft	Microsoft_Windows	64
Microsoft	Internet_Explorer	65
Microsoft	Encarta	66
Microsoft	Redmond,_Washington	67
Microsoft	Helmut_Panke	68
Microsoft	Maria_Klawe	69
Microsoft	IBM_Personal_Computer	70
Microsoft	Linux	71
Microsoft	Apple_Inc.	72
Microsoft	NBC_Universal	73
Microsoft	Pac-Man	74
Microsoft	Scottsdale,_Arizona	75
Microsoft	CompuServe	76
Microsoft	Usenet	77
Microsoft	Federal_Trade_Commission	78
Microsoft	United_States_Department_of_Justice	79
Microsoft	European_Commission	80
IBM	Herman_Hollerith	81
IBM	Samuel_J._Palmisano	82
IBM	Thomas_Watson,_Jr.	83
IBM	IBM_DB2	84
IBM	Rational_Software	85
IBM	Armonk,_New_York	86
IBM	Cell_(microprocessor)	87
IBM	Xbox_360	88
IBM	Smarter_Planet	89
IBM	Nintendo	90
IBM	Linux	91
IBM	Hewlett-Packard	92
IBM	Dehomag	93
IBM	Service-oriented_architecture	94
IBM	Edwin_Black	95
IBM	Six_Sigma	96
IBM	National_Medal_of_Science	97
IBM	Human_Rights_Campaign	98
IBM	New_York_Stock_Exchange	99
IBM	Nobel_Prize	100
Angelina_Jolie	Jon_Voight	101
Angelina_Jolie	Brad_Pitt	102
Angelina_Jolie	Billy_Bob_Thornton	103
Angelina_Jolie	Lara_Croft	104
Angelina_Jolie	Mr._&_Mrs._Smith_(2005_film)	105
Angelina_Jolie	Jenny_Shimizu	106
Angelina_Jolie	Hackers_(film)	107
Angelina_Jolie	Chip_Taylor	108
Angelina_Jolie	Academy_Award	109
Angelina_Jolie	Cornelia_Wallace	110
Angelina_Jolie	Swakopmund	111
Angelina_Jolie	Palisades,_New_York	112
Angelina_Jolie	Battambang	113
Angelina_Jolie	World_Economic_Forum	114
Angelina_Jolie	Lenny_Kravitz	115
Angelina_Jolie	David_Duchovny	116
Angelina_Jolie	Korn	117
Angelina_Jolie	Lee_Strasberg	118
Angelina_Jolie	Jordan	119
Angelina_Jolie	2005_Kashmir_earthquake	120
Brad_Pitt	Angelina_Jolie	121
Brad_Pitt	Jennifer_Aniston	122
Brad_Pitt	Fight_Club_(film)	123
Brad_Pitt	Rusty_Ryan	124
Brad_Pitt	Seven_(film)	125
Brad_Pitt	Achilles	126
Brad_Pitt	Plan_B_Entertainment	127
Brad_Pitt	Shawnee,_Oklahoma	128
Brad_Pitt	Golden_Globe_Award	129
Brad_Pitt	University_of_Missouri	130
Brad_Pitt	David_Fincher	131
Brad_Pitt	Tom_Cruise	132
Brad_Pitt	Guy_Ritchie	133
Brad_Pitt	Robert_Redford	134
Brad_Pitt	ONE_Campaign	135
Brad_Pitt	People_(magazine)	136
Brad_Pitt	Nice	137
Brad_Pitt	Sudan	138
Brad_Pitt	CNN	139
Brad_Pitt	Pakistan	140
Johnny_Depp	Pirates_of_the_Caribbean_(film_series)	141
Johnny_Depp	Jack_Sparrow	142
Johnny_Depp	Edward_Scissorhands	143
Johnny_Depp	Donnie_Brasco_(film)	144
Johnny_Depp	Kate_Moss	145
Johnny_Depp	Academy_Award_for_Best_Actor	146
Johnny_Depp	Owensboro,_Kentucky	147
Johnny_Depp	John_Malkovich	148
Johnny_Depp	Meudon	149
Johnny_Depp	Anne_Hathaway_(actress)	150
Johnny_Depp	Into_the_Great_Wide_Open_(song)	151
Johnny_Depp	The_Bahamas	152
Johnny_Depp	Oasis_(band)	153
Johnny_Depp	Flea_(musician)	154
Johnny_Depp	Geffen_Records	155
Johnny_Depp	Tom_Petty	156
Johnny_Depp	Saint-Tropez	157
Johnny_Depp	New_York_City	158
Johnny_Depp	Newsweek	159
Johnny_Depp	Mad_Love_(1935_film)	160
Jennifer_Aniston	John_Aniston	161
Jennifer_Aniston	Rachel_Green	162
Jennifer_Aniston	Brad_Pitt	163
Jennifer_Aniston	Friends	164
Jennifer_Aniston	Courteney_Cox	165
Jennifer_Aniston	Bruce_Almighty	166
Jennifer_Aniston	Office_Space	167
Jennifer_Aniston	Tate_Donovan	168
Jennifer_Aniston	Plan_B_Entertainment	169
Jennifer_Aniston	Telly_Savalas	170
Jennifer_Aniston	Emmy_Award	171
Jennifer_Aniston	NBC	172
Jennifer_Aniston	Ferris_Bueller's_Day_Off	173
Jennifer_Aniston	AmeriCares	174
Jennifer_Aniston	Malibu,_California	175
